1 56
1.00419 52
1.00419 588
1.0093 588
1.0093 588
1.01528 524
1.01664 588
1.01664 556
1.02496 588
1.02496 556
1.03328 588
1.03328 556
1.0416 588
1.0416 556
1.04992 588
1.04992 556
1.05824 588
1.05824 556
1.06656 588
1.06656 556
1.07488 588
1.07488 556
1.0832 588
1.0832 556
1.09152 588
1.09152 556
1.09984 588
1.09984 556
1.10816 588
1.10816 556
1.11648 588
1.11648 556
1.1248 588
1.1248 556
1.13312 588
1.13312 556
1.14144 588
1.14144 556
1.14976 588
1.14976 556
1.1548 556
1.15808 588
1.15978 556
1.1664 588
1.1664 556
1.17472 588
1.17472 556
1.18304 588
1.18304 556
1.19136 588
1.19136 556
1.19968 588
1.19968 556
1.208 588
1.208 556
1.21632 588
1.21632 556
1.22464 588
1.22464 556
1.23296 588
1.23296 556
1.24128 588
1.24128 556
1.2496 588
1.2496 556
1.25792 588
1.25792 556
1.26624 588
1.26624 556
1.27456 588
1.27456 556
1.28288 588
1.28288 556
1.2912 588
1.2912 556
1.29952 588
1.29952 556
1.30784 588
1.30784 556
1.31616 588
1.31616 556
1.32448 588
1.32448 556
1.3328 588
1.3328 556
1.34112 588
1.34112 556
1.34944 588
1.34944 556
1.35776 588
1.35776 556
1.36608 588
1.36608 556
1.3744 588
1.3744 556
1.38272 588
1.38272 556
1.39104 588
1.39104 556
1.39936 588
1.39936 556
1.40768 588
1.40768 556
1.416 588
1.416 556
1.42104 556
1.42432 588
1.42602 556
1.43264 588
1.43264 556
1.63767 588
1.64271 588
1.64776 588
1.6528 556
1.6528 588
1.65778 588
1.66281 588
1.66281 588
1.66878 588
1.66878 588
1.67476 588
1.67476 588
1.67476 588
1.68073 588
1.68073 588
1.68576 588
1.68576 588
1.69079 588
1.69079 588
1.69079 588
1.69582 588
1.69582 588
1.69771 588
1.69771 588
1.7018 588
1.7018 588
1.70369 588
1.70369 588
1.70777 588
1.70777 588
1.70777 588
1.70966 588
1.70966 588
1.71375 588
1.71375 588
1.71564 588
1.71564 588
1.71878 588
1.71878 588
1.72067 588
1.72067 588
1.72067 588
1.72381 588
1.72381 588
1.7257 588
1.7257 588
1.72758 588
1.72758 588
1.72978 588
1.72978 588
1.73167 588
1.73167 588
1.73356 588
1.73356 588
1.73356 588
1.73576 588
1.73576 588
1.73764 588
1.73764 588
1.73953 588
1.73953 588
1.74142 588
1.74142 588
1.74331 588
1.74331 588
1.7452 588
1.7452 588
1.74708 588
1.74708 588
1.74897 588
1.74897 588
1.74897 588
1.75086 588
1.75086 588
1.75275 444
1.75712 588
1.75712 556
1.76544 588
1.76544 556
1.77376 588
1.77376 556
1.78208 588
1.78208 556
1.7904 588
1.7904 556
1.79872 588
1.79872 556
1.80704 588
1.80704 556
1.81536 588
1.81536 556
1.82368 588
1.82368 556
1.832 588
1.832 556
1.84032 588
1.84032 556
1.84864 588
1.84864 556
1.85696 588
1.85696 556
1.86528 588
1.86528 556
1.8736 588
1.8736 556
1.88192 588
1.88192 556
1.89024 588
1.89024 556
1.89856 588
1.89856 556
1.90688 588
1.90688 556
1.9152 588
1.9152 556
1.92352 588
1.92352 556
1.93184 588
1.93184 556
1.94016 588
1.94016 556
1.94848 588
1.94848 556
1.9568 588
1.9568 556
1.96512 588
1.96512 556
1.97344 588
1.97344 556
1.98176 588
1.98176 556
1.99008 588
1.99008 556
1.9984 588
1.9984 556
2.00672 588
2.00672 556
2.01504 588
2.01504 556
2.02336 588
2.02336 556
2.03168 588
2.03168 556
2.04 588
2.04 556
2.04832 588
2.04832 556
2.05664 588
2.05664 556
2.06496 588
2.06496 556
2.07328 588
2.07328 556
2.0816 588
2.0816 556
2.08992 588
2.08992 556
2.09824 588
2.09824 556
2.10656 588
2.10656 556
2.11488 588
2.11488 556
2.1232 588
2.1232 556
2.13152 588
2.13152 556
2.13984 588
2.13984 556
2.14816 588
2.14816 556
2.15648 588
2.15648 556
2.1648 588
2.1648 556
2.17312 588
2.17312 556
2.18144 588
2.18144 556
2.18976 588
2.18976 556
2.19808 588
2.19808 556
2.2064 588
2.2064 556
2.21472 588
2.21472 556
2.22304 588
2.22304 556
2.23136 588
2.23136 556
2.23968 588
2.23968 556
2.248 588
2.248 556
2.25632 588
2.25632 556
2.26464 588
2.26464 556
2.27296 588
2.27296 556
2.28128 588
2.28128 556
2.2896 588
2.2896 556
2.29792 588
2.29792 556
2.30624 588
2.30624 556
2.31456 588
2.31456 556
2.32288 588
2.32288 556
2.3312 588
2.3312 556
2.33952 588
2.33952 556
2.34784 588
2.34784 556
2.35616 588
2.35616 556
2.36448 588
2.36448 556
2.3728 588
2.3728 556
2.38112 588
2.38112 556
2.38944 588
2.38944 556
2.39776 588
2.39776 556
2.40608 588
2.40608 556
2.4144 588
2.4144 556
2.42272 588
2.42272 556
2.43104 588
2.43104 556
2.43936 588
2.43936 556
2.44768 588
